"STATION","NAME","DATE","PRCP","SNWD","TAVG","TMAX","TMIN"
"ARM00087480","ROSARIO, AR","2018-03-23",,,"76",,"63"
"ARM00087480","ROSARIO, AR","2018-03-24",,,"72","90","59"
"ARM00087480","ROSARIO, AR","2018-03-25",,,"59","83","47"
"ARM00087480","ROSARIO, AR","2018-03-26",,,"58",,"42"
"ARM00087480","ROSARIO, AR","2018-03-27",,,"65",,"50"
"ARM00087480","ROSARIO, AR","2018-03-28",,,"68",,"52"
"ARM00087480","ROSARIO, AR","2018-03-29",,,"71",,"54"
"ARM00087480","ROSARIO, AR","2018-03-30",,,"75",,"59"
"ARM00087480","ROSARIO, AR","2018-03-31",,,"78",,"63"
"ARM00087480","ROSARIO, AR","2018-04-01","0.00",,"73","93",
"ARM00087480","ROSARIO, AR","2018-04-02","0.51",,"67","79","63"
"ARM00087480","ROSARIO, AR","2018-04-03","0.03",,"70",,"63"
"ARM00087480","ROSARIO, AR","2018-04-04","0.00",,"71",,"58"
"ARM00087480","ROSARIO, AR","2018-04-05",,,"74",,
"ARM00087480","ROSARIO, AR","2018-04-06","1.06",,"65","88",
"ARM00087480","ROSARIO, AR","2018-04-07","2.20",,"65",,"57"
"ARM00087480","ROSARIO, AR","2018-04-08","0.67",,"69",,"63"
"ARM00087480","ROSARIO, AR","2018-04-09","0.08",,"75",,"67"
"ARM00087480","ROSARIO, AR","2018-04-10","0.00",,"79",,"71"
"ARM00087480","ROSARIO, AR","2018-04-11",,,"79",,
"ARM00087480","ROSARIO, AR","2018-04-12","0.00",,"68","94",
"ARM00087480","ROSARIO, AR","2018-04-13",,,"56","68","43"
"ARM00087480","ROSARIO, AR","2018-04-14",,,"64",,"50"
"ARM00087480","ROSARIO, AR","2018-04-15",,,"70",,"60"
"ARM00087480","ROSARIO, AR","2018-04-16",,,"71",,"60"
"ARM00087480","ROSARIO, AR","2018-04-17",,,"74",,"63"
"ARM00087480","ROSARIO, AR","2018-04-18",,,"77",,"68"
"ARM00087480","ROSARIO, AR","2018-04-19",,,"77","90",
"ARM00087480","ROSARIO, AR","2018-04-20","1.61",,"72","89",
"ARM00087480","ROSARIO, AR","2018-04-21","0.00",,"71","80","62"
"ARM00087480","ROSARIO, AR","2018-04-22",,,"71",,"60"
"ARM00087480","ROSARIO, AR","2018-04-23","1.10",,"70","84","64"
"ARM00087480","ROSARIO, AR","2018-04-24","0.00",,"69","77","65"
"ARM00087480","ROSARIO, AR","2018-04-25","0.00",,"74",,"67"
"ARM00087480","ROSARIO, AR","2018-04-26",,,"77","83","71"
"ARM00087480","ROSARIO, AR","2018-04-27",,,"80",,"71"
"ARM00087480","ROSARIO, AR","2018-04-28",,,"73","89","67"
"ARM00087480","ROSARIO, AR","2018-04-29",,,"72","78","69"
"ARM00087480","ROSARIO, AR","2018-04-30","0.16",,"68","77",
"ARM00087480","ROSARIO, AR","2018-05-01","0.12",,"60","71","57"
"ARM00087480","ROSARIO, AR","2018-05-02","0.83",,"64",,"58"
"ARM00087480","ROSARIO, AR","2018-05-03","0.67",,"66",,"62"
"ARM00087480","ROSARIO, AR","2018-05-04","0.79",,"68",,"64"
"ARM00087480","ROSARIO, AR","2018-05-05","0.12",,"67","71",
"ARM00087480","ROSARIO, AR","2018-05-06","0.00",,"69",,"65"
"ARM00087480","ROSARIO, AR","2018-05-07","0.35",,"70","74","66"
"ARM00087480","ROSARIO, AR","2018-05-08","0.12",,"70","73","68"
"ARM00087480","ROSARIO, AR","2018-05-09","0.00",,"66",,"62"
"ARM00087480","ROSARIO, AR","2018-05-10","0.71",,"66","72",
"ARM00087480","ROSARIO, AR","2018-05-11","1.85",,"63",,"55"
"ARM00087480","ROSARIO, AR","2018-05-12","0.00",,"59",,"47"
"ARM00087480","ROSARIO, AR","2018-05-13",,,"61","72","51"
"ARM00087480","ROSARIO, AR","2018-05-14",,,"64",,"57"
"ARM00087480","ROSARIO, AR","2018-05-15",,,"63","72",
"ARM00087480","ROSARIO, AR","2018-05-16",,,"54","69","48"
"ARM00087480","ROSARIO, AR","2018-05-17","0.01",,"56","61","50"
"ARM00087480","ROSARIO, AR","2018-05-18","0.28",,"57",,"49"
"ARM00087480","ROSARIO, AR","2018-05-19","0.08",,"53","66","45"
"ARM00087480","ROSARIO, AR","2018-05-20","0.00",,"49",,"37"
"ARM00087480","ROSARIO, AR","2018-05-21",,,"54",,"41"
"ARM00087480","ROSARIO, AR","2018-05-22",,,"50",,"34"
"ARM00087480","ROSARIO, AR","2018-05-23",,,"50",,"36"
"ARM00087480","ROSARIO, AR","2018-05-24",,,"51","68","38"
"ARM00087480","ROSARIO, AR","2018-05-25",,,"52",,"37"
"ARM00087480","ROSARIO, AR","2018-05-26",,,"56",,"42"
"ARM00087480","ROSARIO, AR","2018-05-27",,,"61",,"48"
"ARM00087480","ROSARIO, AR","2018-05-28",,,"72",,"51"
"ARM00087480","ROSARIO, AR","2018-05-29",,,"71","82","61"
"ARM00087480","ROSARIO, AR","2018-05-30","0.28",,"62","75",
"ARM00087480","ROSARIO, AR","2018-05-31","0.02",,"54","65","51"
"ARM00087480","ROSARIO, AR","2018-06-01","0.08",,"49",,"42"
"ARM00087480","ROSARIO, AR","2018-06-02","0.00",,"45",,"36"
"ARM00087480","ROSARIO, AR","2018-06-03",,,"45","56","35"
"ARM00087480","ROSARIO, AR","2018-06-04",,,"47",,"37"
"ARM00087480","ROSARIO, AR","2018-06-05",,,"47","60","37"
"ARM00087480","ROSARIO, AR","2018-06-06",,,"52",,"40"
"ARM00087480","ROSARIO, AR","2018-06-07",,,"48","64","40"
"ARM00087480","ROSARIO, AR","2018-06-08",,,"46",,"31"
"ARM00087480","ROSARIO, AR","2018-06-09",,,"55",,"39"
"ARM00087480","ROSARIO, AR","2018-06-10",,,"60",,"48"
"ARM00087480","ROSARIO, AR","2018-06-11",,,"57","68","52"
"ARM00087480","ROSARIO, AR","2018-06-12","0.16",,"50","62",
"ARM00087480","ROSARIO, AR","2018-06-13","0.00",,"45","55",
"ARM00087480","ROSARIO, AR","2018-06-14",,,"39","50","26"
"ARM00087480","ROSARIO, AR","2018-06-15",,,"39",,"26"
"ARM00087480","ROSARIO, AR","2018-06-16",,,"43",,"30"
"ARM00087480","ROSARIO, AR","2018-06-17",,,"46",,"34"
"ARM00087480","ROSARIO, AR","2018-06-18",,,"50",,"36"
"ARM00087480","ROSARIO, AR","2018-06-19",,,"54",,"41"
"ARM00087480","ROSARIO, AR","2018-06-20",,,"57",,"44"
"ARM00087480","ROSARIO, AR","2018-06-21",,,"60",,
"ARM00087480","ROSARIO, AR","2018-06-22",,,"47","65","32"
"ARM00087480","ROSARIO, AR","2018-06-23","0.03",,"55",,"36"
"ARM00087480","ROSARIO, AR","2018-06-24","0.00",,"38","65","22"
"ARM00087480","ROSARIO, AR","2018-06-25","0.00",,"45",,"28"
"ARM00087480","ROSARIO, AR","2018-06-26",,,"44","63","30"
"ARM00087480","ROSARIO, AR","2018-06-27",,,"52",,"34"
"ARM00087480","ROSARIO, AR","2018-06-28",,,"52","69","40"
"ARM00087480","ROSARIO, AR","2018-06-29",,,"57",,"44"
"ARM00087480","ROSARIO, AR","2018-06-30",,,"52","68","38"
"ARM00087480","ROSARIO, AR","2018-07-01",,,"62",,"41"
"ARM00087480","ROSARIO, AR","2018-07-02","0.00",,"57","68",
"ARM00087480","ROSARIO, AR","2018-07-03","0.00",,"44",,"35"
"ARM00087480","ROSARIO, AR","2018-07-04",,,"46","49","36"
"ARM00087480","ROSARIO, AR","2018-07-05",,,"48",,"45"
"ARM00087480","ROSARIO, AR","2018-07-06","0.00",,"50","52","47"
"ARM00087480","ROSARIO, AR","2018-07-07","0.03",,"50",,"43"
"ARM00087480","ROSARIO, AR","2018-07-08","0.00",,"51",,"45"
"ARM00087480","ROSARIO, AR","2018-07-09","0.00",,"46","60","37"
"ARM00087480","ROSARIO, AR","2018-07-10",,,"49","56","44"
"ARM00087480","ROSARIO, AR","2018-07-11",,,"48",,"39"
"ARM00087480","ROSARIO, AR","2018-07-12",,,"48",,"34"
"ARM00087480","ROSARIO, AR","2018-07-13",,,"52",,"35"
"ARM00087480","ROSARIO, AR","2018-07-14",,,"59",,"38"
"ARM00087480","ROSARIO, AR","2018-07-15",,,"58","78","48"
"ARM00087480","ROSARIO, AR","2018-07-16",,,"49","65","39"
"ARM00087480","ROSARIO, AR","2018-07-17",,,"51","57","48"
"ARM00087480","ROSARIO, AR","2018-07-18","0.01",,"55",,"50"
"ARM00087480","ROSARIO, AR","2018-07-19",,,"51","58",
"ARM00087480","ROSARIO, AR","2018-07-20","0.00",,"47",,"41"
"ARM00087480","ROSARIO, AR","2018-07-21","0.00",,"44",,"31"
"ARM00087480","ROSARIO, AR","2018-07-22",,,"50","63","35"
"ARM00087480","ROSARIO, AR","2018-07-23",,,"44","61","33"
"ARM00087480","ROSARIO, AR","2018-07-24",,,"41","54","28"
"ARM00087480","ROSARIO, AR","2018-07-25","0.12",,"46","53","32"
"ARM00087480","ROSARIO, AR","2018-07-26","0.08",,"52",,"45"
"ARM00087480","ROSARIO, AR","2018-07-27","0.00",,"53",,"49"
"ARM00087480","ROSARIO, AR","2018-07-28","0.02",,"53",,"49"
"ARM00087480","ROSARIO, AR","2018-07-29","0.03",,"54",,"48"
"ARM00087480","ROSARIO, AR","2018-07-30","0.00",,"48",,"33"
"ARM00087480","ROSARIO, AR","2018-07-31",,,"44","66","32"
"ARM00087480","ROSARIO, AR","2018-08-01",,,"45",,"32"
"ARM00087480","ROSARIO, AR","2018-08-02",,,"45","58","29"
"ARM00087480","ROSARIO, AR","2018-08-03",,,"45",,"29"
"ARM00087480","ROSARIO, AR","2018-08-04",,,"47",,"29"
"ARM00087480","ROSARIO, AR","2018-08-05",,,"49",,"30"
"ARM00087480","ROSARIO, AR","2018-08-06",,,"56",,"33"
"ARM00087480","ROSARIO, AR","2018-08-07",,,"61",,"47"
"ARM00087480","ROSARIO, AR","2018-08-08","0.16",,"50","72","45"
"ARM00087480","ROSARIO, AR","2018-08-09","0.01",,"46",,"37"
"ARM00087480","ROSARIO, AR","2018-08-10","0.00",,"44",,"31"
"ARM00087480","ROSARIO, AR","2018-08-11",,,"48",,"31"
"ARM00087480","ROSARIO, AR","2018-08-12",,,"55",,"35"
"ARM00087480","ROSARIO, AR","2018-08-13",,,"58",,"48"
"ARM00087480","ROSARIO, AR","2018-08-14",,,"55","70","43"
"ARM00087480","ROSARIO, AR","2018-08-15",,,"49","65","32"
"ARM00087480","ROSARIO, AR","2018-08-16",,,"55",,"40"
"ARM00087480","ROSARIO, AR","2018-08-17",,,"59",,"44"
"ARM00087480","ROSARIO, AR","2018-08-18",,,"63",,"50"
"ARM00087480","ROSARIO, AR","2018-08-19","0.35",,"50","76","44"
"ARM00087480","ROSARIO, AR","2018-08-20","0.00",,"42","57","29"
"ARM00087480","ROSARIO, AR","2018-08-21",,,"43",,"28"
"ARM00087480","ROSARIO, AR","2018-08-22",,,"48",,"36"
"ARM00087480","ROSARIO, AR","2018-08-23",,,"53",,"44"
"ARM00087480","ROSARIO, AR","2018-08-24",,,"54",,"47"
"ARM00087480","ROSARIO, AR","2018-08-25","0.00",,"49","65","34"
"ARM00087480","ROSARIO, AR","2018-08-26",,,"51",,"35"
"ARM00087480","ROSARIO, AR","2018-08-27",,,"57",,"42"
"ARM00087480","ROSARIO, AR","2018-08-28",,,"61",,"45"
"ARM00087480","ROSARIO, AR","2018-08-29",,,"65",,"52"
"ARM00087480","ROSARIO, AR","2018-08-30",,,"58","83",
"ARM00087480","ROSARIO, AR","2018-08-31","0.35",,"48","58","41"
"ARM00087480","ROSARIO, AR","2018-09-01","0.04",,"49",,"42"
"ARM00087480","ROSARIO, AR","2018-09-02","0.00",,"51",,"37"
"ARM00087480","ROSARIO, AR","2018-09-03",,,"52",,"38"
"ARM00087480","ROSARIO, AR","2018-09-04",,,"54",,"38"
"ARM00087480","ROSARIO, AR","2018-09-05",,,"63",,"47"
"ARM00087480","ROSARIO, AR","2018-09-06",,,"66",,"51"
"ARM00087480","ROSARIO, AR","2018-09-07",,,"66","83","51"
"ARM00087480","ROSARIO, AR","2018-09-08",,,"68","82","50"
"ARM00087480","ROSARIO, AR","2018-09-09",,,"65","80","57"
"ARM00087480","ROSARIO, AR","2018-09-10",,,"63","74","56"
"ARM00087480","ROSARIO, AR","2018-09-11",,,"63",,"53"
"ARM00087480","ROSARIO, AR","2018-09-12",,,"65","74","57"
"ARM00087480","ROSARIO, AR","2018-09-13",,,"63",,"54"
"ARM00087480","ROSARIO, AR","2018-09-14",,,"60","72","50"
"ARM00087480","ROSARIO, AR","2018-09-15",,,"61","71","53"
"ARM00087480","ROSARIO, AR","2018-09-16",,,"62",,"50"
"ARM00087480","ROSARIO, AR","2018-09-17",,,"68",,
"ARM00087480","ROSARIO, AR","2018-09-18",,,"70",,"58"
"ARM00087480","ROSARIO, AR","2018-09-19","0.51",,"62","81","48"
"ARM00087480","ROSARIO, AR","2018-09-20","0.00",,"68",,"47"
"ARM00087480","ROSARIO, AR","2018-09-21",,,"68",,
"ARM00087480","ROSARIO, AR","2018-09-22",,,"79",,"65"
"ARM00087480","ROSARIO, AR","2018-09-23",,"0.4","73","94","68"
"ARM00087480","ROSARIO, AR","2018-09-24",,,"65","78","50"
"ARM00087480","ROSARIO, AR","2018-09-25",,,"66","75","58"
"ARM00087480","ROSARIO, AR","2018-09-26",,,"68",,"59"
"ARM00087480","ROSARIO, AR","2018-09-27",,,"64","76","61"
"ARM00087480","ROSARIO, AR","2018-09-28",,,"70",,"61"
"ARM00087480","ROSARIO, AR","2018-09-29",,,"73","84","65"
"ARM00087480","ROSARIO, AR","2018-09-30",,,"62","76","51"
"ARM00087480","ROSARIO, AR","2018-10-01",,,"59","70",
"ARM00087480","ROSARIO, AR","2018-10-02",,,"49",,"34"
"ARM00087480","ROSARIO, AR","2018-10-03",,,"57",,"38"
"ARM00087480","ROSARIO, AR","2018-10-04",,,"62","76","43"
"ARM00087480","ROSARIO, AR","2018-10-05",,,"63","76","49"
"ARM00087480","ROSARIO, AR","2018-10-06",,,"63","75","52"
"ARM00087480","ROSARIO, AR","2018-10-07",,,"66",,"48"
"ARM00087480","ROSARIO, AR","2018-10-08",,,"74",,"58"
"ARM00087480","ROSARIO, AR","2018-10-09","0.47",,"70","89","60"
"ARM00087480","ROSARIO, AR","2018-10-10","0.00",,"64","77","49"
"ARM00087480","ROSARIO, AR","2018-10-11","0.00",,"56","74",
"ARM00087480","ROSARIO, AR","2018-10-12","0.00","1.2","53",,"47"
"ARM00087480","ROSARIO, AR","2018-10-13",,,"59",,"43"
"ARM00087480","ROSARIO, AR","2018-10-14",,,"62",,"47"
"ARM00087480","ROSARIO, AR","2018-10-15",,,"64",,"49"
"ARM00087480","ROSARIO, AR","2018-10-16",,,"70",,"56"
"ARM00087480","ROSARIO, AR","2018-10-17",,,"76",,"62"
"ARM00087480","ROSARIO, AR","2018-10-18",,,"71","88","62"
"ARM00087480","ROSARIO, AR","2018-10-19",,,"67","78","54"
"ARM00087480","ROSARIO, AR","2018-10-20",,,"65","76","58"
"ARM00087480","ROSARIO, AR","2018-10-21",,,"64","73","57"
"ARM00087480","ROSARIO, AR","2018-10-22",,,"61","73","57"
"ARM00087480","ROSARIO, AR","2018-10-23",,,"63",,"52"
"ARM00087480","ROSARIO, AR","2018-10-24",,,"59","71","54"
"ARM00087480","ROSARIO, AR","2018-10-25",,,"60",,"53"
"ARM00087480","ROSARIO, AR","2018-10-26",,"0.4","64",,"56"
"ARM00087480","ROSARIO, AR","2018-10-27",,,"63",,"49"
"ARM00087480","ROSARIO, AR","2018-10-28",,,"69",,"59"
"ARM00087480","ROSARIO, AR","2018-10-29",,,"66","79","56"
"ARM00087480","ROSARIO, AR","2018-10-30","2.42","1.2","65","78",
"ARM00087480","ROSARIO, AR","2018-10-31",,"1.6","64",,"54"
"ARM00087480","ROSARIO, AR","2018-11-01",,,"59","75","49"
"ARM00087480","ROSARIO, AR","2018-11-02",,,"66",,"55"
"ARM00087480","ROSARIO, AR","2018-11-03",,,"70",,"58"
"ARM00087480","ROSARIO, AR","2018-11-04",,,"73",,"59"
"ARM00087480","ROSARIO, AR","2018-11-05",,,"72","85","65"
"ARM00087480","ROSARIO, AR","2018-11-06",,,"71","83","64"
"ARM00087480","ROSARIO, AR","2018-11-07",,,"70","79","59"
"ARM00087480","ROSARIO, AR","2018-11-08",,,"73",,"60"
"ARM00087480","ROSARIO, AR","2018-11-09",,,"80",,"67"
"ARM00087480","ROSARIO, AR","2018-11-10",,,"83",,
"ARM00087480","ROSARIO, AR","2018-11-11",,,"72","95","66"
"ARM00087480","ROSARIO, AR","2018-11-12","2.13",,"71",,"65"
"ARM00087480","ROSARIO, AR","2018-11-13","2.65",,"69","79","65"
"ARM00087480","ROSARIO, AR","2018-11-14",,,"69",,"56"
"ARM00087480","ROSARIO, AR","2018-11-15",,,"72",,"55"
"ARM00087480","ROSARIO, AR","2018-11-16",,,"69","88","62"
"ARM00087480","ROSARIO, AR","2018-11-17",,,"73",,"62"
"ARM00087480","ROSARIO, AR","2018-11-18",,,"67","79","54"
"ARM00087480","ROSARIO, AR","2018-11-19",,,"68",,"50"
"ARM00087480","ROSARIO, AR","2018-11-20",,,"71",,"56"
"ARM00087480","ROSARIO, AR","2018-11-21",,,"78",,"62"
"ARM00087480","ROSARIO, AR","2018-11-22",,,"75","92",
"ARM00087480","ROSARIO, AR","2018-11-23",,,"61","83","54"
"ARM00087480","ROSARIO, AR","2018-11-24",,,"67",,"53"
"ARM00087480","ROSARIO, AR","2018-11-25",,,"68",,"53"
"ARM00087480","ROSARIO, AR","2018-11-26",,,"70","80","62"
"ARM00087480","ROSARIO, AR","2018-11-27",,,"63","74",
"ARM00087480","ROSARIO, AR","2018-11-28",,,"68",,"56"
"ARM00087480","ROSARIO, AR","2018-11-29",,,"70","79","59"
"ARM00087480","ROSARIO, AR","2018-11-30",,,"71",,"60"
"ARM00087480","ROSARIO, AR","2018-12-01",,,"67","83","58"
"ARM00087480","ROSARIO, AR","2018-12-02",,,"62","76","52"
"ARM00087480","ROSARIO, AR","2018-12-03",,,"65",,"48"
"ARM00087480","ROSARIO, AR","2018-12-04",,,"74",,"55"
"ARM00087480","ROSARIO, AR","2018-12-05",,,"70","92","62"
"ARM00087480","ROSARIO, AR","2018-12-06",,,"66","77","55"
"ARM00087480","ROSARIO, AR","2018-12-07",,,"64","73","54"
"ARM00087480","ROSARIO, AR","2018-12-08",,,"68",,"55"
"ARM00087480","ROSARIO, AR","2018-12-09",,,"73",,"60"
"ARM00087480","ROSARIO, AR","2018-12-10",,,"76",,"60"
"ARM00087480","ROSARIO, AR","2018-12-11",,,"76","92","67"
"ARM00087480","ROSARIO, AR","2018-12-12",,,"76",,"67"
"ARM00087480","ROSARIO, AR","2018-12-13",,,"78",,"72"
"ARM00087480","ROSARIO, AR","2018-12-14",,,"69","89","63"
"ARM00087480","ROSARIO, AR","2018-12-15",,,"69",,"53"
"ARM00087480","ROSARIO, AR","2018-12-16",,,"76",,"65"
"ARM00087480","ROSARIO, AR","2018-12-17",,,"76","89","66"
"ARM00087480","ROSARIO, AR","2018-12-18",,,"68","79","60"
"ARM00087480","ROSARIO, AR","2018-12-19",,,"72",,"62"
"ARM00087480","ROSARIO, AR","2018-12-20",,,"75",,"66"
"ARM00087480","ROSARIO, AR","2018-12-21",,,"72","83","61"
"ARM00087480","ROSARIO, AR","2018-12-22",,,"74",,"58"
"ARM00087480","ROSARIO, AR","2018-12-23",,,"76","86","65"
"ARM00087480","ROSARIO, AR","2018-12-24",,,"78","87",
"ARM00087480","ROSARIO, AR","2018-12-25",,,"80",,"68"
"ARM00087480","ROSARIO, AR","2018-12-26",,,"81",,"67"
"ARM00087480","ROSARIO, AR","2018-12-27",,,"78","90",
"ARM00087480","ROSARIO, AR","2018-12-28",,,"81",,"69"
"ARM00087480","ROSARIO, AR","2018-12-29",,,"80","94","69"
"ARM00087480","ROSARIO, AR","2018-12-30",,,"75","89","64"
"ARM00087480","ROSARIO, AR","2018-12-31",,,"74",,"62"
"ARM00087480","ROSARIO, AR","2019-01-01",,,"83",,"74"
"ARM00087480","ROSARIO, AR","2019-01-02",,,"85",,
"ARM00087480","ROSARIO, AR","2019-01-03",,,"73","98","65"
"ARM00087480","ROSARIO, AR","2019-01-04",,,"72",,"60"
"ARM00087480","ROSARIO, AR","2019-01-05",,,"77",,"66"
"ARM00087480","ROSARIO, AR","2019-01-06",,,"74","86","63"
"ARM00087480","ROSARIO, AR","2019-01-07",,,"75",,"65"
"ARM00087480","ROSARIO, AR","2019-01-08",,,"76","87","65"
"ARM00087480","ROSARIO, AR","2019-01-09",,,"78","87","73"
"ARM00087480","ROSARIO, AR","2019-01-10",,,"69","85",
"ARM00087480","ROSARIO, AR","2019-01-11",,,"65",,"53"
"ARM00087480","ROSARIO, AR","2019-01-12",,,"76",,"67"
"ARM00087480","ROSARIO, AR","2019-01-13",,,"75","85","69"
"ARM00087480","ROSARIO, AR","2019-01-14",,,"76",,"67"
"ARM00087480","ROSARIO, AR","2019-01-15",,,"75","85","68"
"ARM00087480","ROSARIO, AR","2019-01-16",,,"74",,"61"
"ARM00087480","ROSARIO, AR","2019-01-17",,,"71","85","66"
"ARM00087480","ROSARIO, AR","2019-01-18",,,"66",,"56"
"ARM00087480","ROSARIO, AR","2019-01-19",,,"70",,"57"
"ARM00087480","ROSARIO, AR","2019-01-20",,,"72",,"61"
"ARM00087480","ROSARIO, AR","2019-01-21",,,"75",,"63"
"ARM00087480","ROSARIO, AR","2019-01-22",,,"81",,"71"
"ARM00087480","ROSARIO, AR","2019-01-23",,,"80","91","72"
"ARM00087480","ROSARIO, AR","2019-01-24",,,"79",,"71"
"ARM00087480","ROSARIO, AR","2019-01-25",,,"79","89",
"ARM00087480","ROSARIO, AR","2019-01-26","0.76",,"76",,"69"
"ARM00087480","ROSARIO, AR","2019-01-27",,,"81",,"71"
"ARM00087480","ROSARIO, AR","2019-01-28",,,"84",,"74"
"ARM00087480","ROSARIO, AR","2019-01-29",,,"87",,"80"
"ARM00087480","ROSARIO, AR","2019-01-30",,,"78","95","71"
"ARM00087480","ROSARIO, AR","2019-01-31",,,"78",,"71"
"ARM00087480","ROSARIO, AR","2019-02-01",,,"79",,"70"
"ARM00087480","ROSARIO, AR","2019-02-02",,,"77","89","69"
"ARM00087480","ROSARIO, AR","2019-02-03",,,"68","83","58"
"ARM00087480","ROSARIO, AR","2019-02-04",,,"71",,"62"
"ARM00087480","ROSARIO, AR","2019-02-05",,,"72","81","62"
"ARM00087480","ROSARIO, AR","2019-02-06",,,"74",,"61"
"ARM00087480","ROSARIO, AR","2019-02-07",,,"78",,"65"
"ARM00087480","ROSARIO, AR","2019-02-08",,,"80",,"67"
"ARM00087480","ROSARIO, AR","2019-02-09",,,"83","92","72"
"ARM00087480","ROSARIO, AR","2019-02-10",,,"80","92","68"
"ARM00087480","ROSARIO, AR","2019-02-11",,,"75","91","66"
"ARM00087480","ROSARIO, AR","2019-02-12",,,"64","79","52"
"ARM00087480","ROSARIO, AR","2019-02-13",,,"65",,"52"
"ARM00087480","ROSARIO, AR","2019-02-14",,,"69",,"61"
"ARM00087480","ROSARIO, AR","2019-02-15",,,"70",,"58"
"ARM00087480","ROSARIO, AR","2019-02-16",,,"72",,"58"
"ARM00087480","ROSARIO, AR","2019-02-17",,,"77",,"63"
"ARM00087480","ROSARIO, AR","2019-02-18",,,"80",,
"ARM00087480","ROSARIO, AR","2019-02-19",,,"81",,
"ARM00087480","ROSARIO, AR","2019-02-20",,,"83",,"71"
"ARM00087480","ROSARIO, AR","2019-02-21",,,"84",,"73"
"ARM00087480","ROSARIO, AR","2019-02-22",,,"85","98","74"
"ARM00087480","ROSARIO, AR","2019-02-23",,,"77","95","71"
"ARM00087480","ROSARIO, AR","2019-02-24",,,"74",,
"ARM00087480","ROSARIO, AR","2019-02-25",,,"69","84","63"
"ARM00087480","ROSARIO, AR","2019-02-26",,,"64","74","53"
"ARM00087480","ROSARIO, AR","2019-02-27",,,"64",,"51"
"ARM00087480","ROSARIO, AR","2019-02-28",,,"70",,"57"
"ARM00087480","ROSARIO, AR","2019-03-01",,,"75",,"63"
"ARM00087480","ROSARIO, AR","2019-03-02",,,"72","87","64"
"ARM00087480","ROSARIO, AR","2019-03-03",,,"74",,"63"
"ARM00087480","ROSARIO, AR","2019-03-04",,,"72","87","63"
"ARM00087480","ROSARIO, AR","2019-03-05",,,"72","81","64"
"ARM00087480","ROSARIO, AR","2019-03-06",,,"77",,"65"
"ARM00087480","ROSARIO, AR","2019-03-07",,,"79",,
"ARM00087480","ROSARIO, AR","2019-03-08",,,"71","89","64"
"ARM00087480","ROSARIO, AR","2019-03-09",,,"62","76","54"
"ARM00087480","ROSARIO, AR","2019-03-10",,,"64",,"54"
"ARM00087480","ROSARIO, AR","2019-03-11",,,"66","74","59"
"ARM00087480","ROSARIO, AR","2019-03-12",,,"67",,"56"
"ARM00087480","ROSARIO, AR","2019-03-13",,,"67",,
"ARM00087480","ROSARIO, AR","2019-03-14",,,"69","79","56"
"ARM00087480","ROSARIO, AR","2019-03-15",,,"69","79",
"ARM00087480","ROSARIO, AR","2019-03-16",,,"70","79","60"
"ARM00087480","ROSARIO, AR","2019-03-17",,,"70",,"61"
"ARM00087480","ROSARIO, AR","2019-03-18",,,"73",,"62"
"ARM00087480","ROSARIO, AR","2019-03-19",,,"62","84",
"ARM00087480","ROSARIO, AR","2019-03-20",,,"60","72","49"
"ARM00087480","ROSARIO, AR","2019-03-21",,,"57","71","43"
"ARM00087480","ROSARIO, AR","2019-03-22",,,"62",,"51"
"ARM00087480","ROSARIO, AR","2019-03-23",,,"66",,"53"
"ARM00087480","ROSARIO, AR","2019-03-24",,,"67","81","55"
"ARM00087480","ROSARIO, AR","2019-03-25",,,"59","76","47"
"ARM00087480","ROSARIO, AR","2019-03-26",,,"59","71","47"
"ARM00087480","ROSARIO, AR","2019-03-27",,,"64",,"51"
"ARM00087480","ROSARIO, AR","2019-03-28",,,"67",,"60"
"ARM00087480","ROSARIO, AR","2019-03-29",,,"73",,"64"
"ARM00087480","ROSARIO, AR","2019-03-30",,,"75",,"66"
"ARM00087480","ROSARIO, AR","2019-03-31",,,"75",,"69"
"ARM00087480","ROSARIO, AR","2019-04-01",,"0.4","76","83","71"
"ARM00087480","ROSARIO, AR","2019-04-02",,,"78",,"68"
"ARM00087480","ROSARIO, AR","2019-04-03",,,"72","91","61"
"ARM00087480","ROSARIO, AR","2019-04-04",,,"71",,"64"
"ARM00087480","ROSARIO, AR","2019-04-05",,,"62","87","51"
"ARM00087480","ROSARIO, AR","2019-04-06",,,"60",,"47"
"ARM00087480","ROSARIO, AR","2019-04-07",,,"62",,"44"
"ARM00087480","ROSARIO, AR","2019-04-08",,,"63",,"44"
"ARM00087480","ROSARIO, AR","2019-04-09",,,"67",,"54"
"ARM00087480","ROSARIO, AR","2019-04-10",,,"71",,"59"
"ARM00087480","ROSARIO, AR","2019-04-11",,,"64","85","58"
"ARM00087480","ROSARIO, AR","2019-04-12",,,"59","75","44"
"ARM00087480","ROSARIO, AR","2019-04-13",,,"65",,"51"
"ARM00087480","ROSARIO, AR","2019-04-14",,,"71",,"57"
"ARM00087480","ROSARIO, AR","2019-04-15",,,"65","87",
"ARM00087480","ROSARIO, AR","2019-04-16",,"1.6","60",,"47"
"ARM00087480","ROSARIO, AR","2019-04-17",,,"63",,"50"
"ARM00087480","ROSARIO, AR","2019-04-18",,,"66",,"53"
"ARM00087480","ROSARIO, AR","2019-04-19",,,"72",,"60"
"ARM00087480","ROSARIO, AR","2019-04-20",,,"70","85","64"
